,Company,Short Name,Date,Target Price,Recommendation,Commentary,Date next Day,Date after 3 Months,Date after 6 Months,Date after 9 Months,Date after 12 Months,Start Price,One Day after,Price after 3 Months,Price after 6 Months,Price after 9 Months,tp_reached_after_3_months,tp_reached_after_6_months,tp_reached_after_9_months,provided_arguments,Max Price after 3 Months,Min Price after 3 Months,Min Price after 6 Months,Min Price after 9 Months,Max Price after 6 Months,Max Price after 9 Months,Basic Intensifier,Strong Intensifier,Formal Intensifier
312,Verizon Communications Inc.,VZ,2023-01-15,365.06,Sell,"VZ struggling strong demand investment research development, likely limit growth telecommunications sector. Analysts recommend selling, target price 365.06.",2023-01-16,2023-04-15,2023-07-15,2023-10-15,2024-01-15,"(nan, nan)","(nan, nan)",,,,False,False,False,"{""Demand"": ""negative"", ""Investment"": ""positive"", ""Research Development"": ""positive"", ""Growth"": ""negative"", ""Telecommunications Sector"": ""negative""}",,,,,,,0,0,0
313,Verizon Communications Inc.,VZ,2023-02-15,173.57,Hold,"VZ faces uncertainties investment research development challenges growth digital services, leading analysts recommend holding now. While long-term prospects telecommunications remain strong, near-term outlook warrants caution. Target price: 173.57.",2023-02-16,2023-05-15,2023-08-15,2023-11-15,2024-02-15,"(nan, nan)","(nan, nan)",,,,False,False,False,"{""Investment Challenges"": ""negative"", ""Digital Services Growth"": ""negative"", ""Long-term Prospects"": ""positive"", ""Near-term Outlook"": ""negative""}",,,,,,,0,0,0
314,Verizon Communications Inc.,VZ,2023-03-15,386.42,Sell,"The outlook VZ dim due partnership key suppliers rising raw material costs, company's prospects telecommunications remain uncertain. Analysts recommend selling, target price 386.42.",2023-03-16,2023-06-15,2023-09-15,2023-12-15,2024-03-15,"(nan, nan)","(nan, nan)",,,,False,False,False,"{""Raw Material Costs"": ""negative"", ""Partnership"": ""negative"", ""Telecommunications Prospects"": ""neutral""}",,,,,,,0,0,0
315,Verizon Communications Inc.,VZ,2023-04-15,198.35,Sell,"The outlook VZ dim due environmental regulations cost management, company's prospects telecommunications remain uncertain. Analysts recommend selling, target price 198.35.",2023-04-16,2023-07-15,2023-10-15,2024-01-15,2024-04-15,"(nan, nan)","(nan, nan)",,,,False,False,False,"{""Environmental Regulations"": ""negative"", ""Cost Management"": ""negative"", ""Telecommunications Prospects"": ""neutral""}",,,,,,,0,0,0
316,Verizon Communications Inc.,VZ,2023-05-15,263.4,Sell,"VZ's challenges investment research development impact regulatory pressure telecommunications led analysts issue sell recommendation, targeting 263.4.",2023-05-16,2023-08-15,2023-11-15,2024-02-15,2024-05-15,"(nan, nan)","(nan, nan)",,,,False,False,False,"{""Regulatory Pressure"": ""negative"", ""Investment Research"": ""negative"", ""Telecommunications"": ""neutral""}",,,,,,,0,0,0
317,Verizon Communications Inc.,VZ,2023-06-15,399.6,Sell,"VZ's challenges technological innovation impact technological innovation telecommunications led analysts issue sell recommendation, targeting 399.6.",2023-06-16,2023-09-15,2023-12-15,2024-03-15,2024-06-15,"(nan, nan)","(nan, nan)",,,,False,False,False,"{""Technological Innovation"": ""negative"", ""Challenges"": ""negative"", ""Telecommunications"": ""neutral""}",,,,,,,0,0,0
318,Verizon Communications Inc.,VZ,2023-07-15,172.3,Sell,"VZ struggling shift consumer preferences environmental regulations, likely limit growth telecommunications sector. Analysts recommend selling, target price 172.3.",2023-07-16,2023-10-15,2024-01-15,2024-04-15,2024-07-15,"(nan, nan)","(nan, nan)",,,,False,False,False,"{""Consumer Preferences"": ""negative"", ""Environmental Regulations"": ""negative"", ""Telecommunications Sector"": ""negative""}",,,,,,,0,0,0
319,Verizon Communications Inc.,VZ,2023-08-15,357.02,Hold,"Despite promising growth rising raw material costs, concerns labor shortages suggest hold VZ. The company's performance telecommunications likely depend well navigates issues. Hold recommendation, target price 357.02.",2023-08-16,2023-11-15,2024-02-15,2024-05-15,2024-08-15,"(nan, nan)","(nan, nan)",,,,False,False,False,"{""Raw Material Costs"": ""negative"", ""Labor Shortages"": ""negative"", ""Telecommunications Performance"": ""neutral""}",,,,,,,0,0,0
320,Verizon Communications Inc.,VZ,2023-09-15,178.6,Sell,"With ongoing issues like geopolitical tensions geopolitical tensions, VZ expected underperform telecommunications space. Analysts suggest selling, target price 178.6.",2023-09-16,2023-12-15,2024-03-15,2024-06-15,2024-09-15,"(nan, nan)","(nan, nan)",,,,False,False,False,"{""Geopolitical Risk"": ""negative"", ""Industry Performance"": ""negative""}",,,,,,,0,0,0
321,Verizon Communications Inc.,VZ,2023-10-15,256.72,Hold,"While VZ continues show resilience new market opportunities, impact expansion international markets telecommunications could limit upside potential near term. Analysts recommend holding, target price 256.72.",2023-10-16,2024-01-15,2024-04-15,2024-07-15,2024-10-15,"(nan, nan)","(nan, nan)",,,,False,False,False,"{""Market Opportunities"": ""positive"", ""International Expansion"": ""negative"", ""Telecommunications"": ""neutral""}",,,,,,,0,0,0
322,Verizon Communications Inc.,VZ,2023-11-15,172.51,Hold,"Despite promising growth partnership key suppliers, concerns rising raw material costs suggest hold VZ. The company's performance telecommunications likely depend well navigates issues. Hold recommendation, target price 172.51.",2023-11-16,2024-02-15,2024-05-15,2024-08-15,2024-11-15,"(nan, nan)","(nan, nan)",,,,False,False,False,"{""Growth Partnership"": ""positive"", ""Raw Material Costs"": ""negative"", ""Telecommunications Performance"": ""neutral""}",,,,,,,0,0,0
323,Verizon Communications Inc.,VZ,2023-12-15,188.13,Sell,"VZ struggling growth digital services growth digital services, likely limit growth telecommunications sector. Analysts recommend selling, target price 188.13.",2023-12-16,2024-03-15,2024-06-15,2024-09-15,2024-12-15,"(nan, nan)","(nan, nan)",,,,False,False,False,"{""Digital Services"": ""negative"", ""Telecommunications"": ""negative""}",,,,,,,0,0,0
324,AT&T Inc.,T,2023-01-15,339.73,Sell,"The outlook T dim due geopolitical tensions labor shortages, company's prospects telecommunications remain uncertain. Analysts recommend selling, target price 339.73.",2023-01-16,2023-04-15,2023-07-15,2023-10-15,2024-01-15,17.500205993652344,17.500205993652344,18.27898979187012,17.993520736694336,14.368715286254885,False,False,False,"{""Geopolitical Risk"": ""negative"", ""Labor Shortages"": ""negative"", ""Telecommunications Prospects"": ""neutral""}",18.27898979187012,16.229093551635742,13.398479461669922,12.428245544433594,17.993520736694336,14.368715286254885,0,0,0
325,AT&T Inc.,T,2023-02-15,384.12,Sell,"The outlook T dim due increased competition geopolitical tensions, company's prospects telecommunications remain uncertain. Analysts recommend selling, target price 384.12.",2023-02-16,2023-05-15,2023-08-15,2023-11-15,2024-02-15,"(17.231658935546875, 17.231658935546875)","(17.240612030029297, 17.240612030029297)",18.120615005493164,15.387999534606934,14.95396900177002,False,False,False,"{""Competition"": ""negative"", ""Geopolitical Tensions"": ""negative"", ""Telecommunications Prospects"": ""negative""}",18.120615005493164,15.3516845703125,12.428245544433594,12.945703506469728,15.387999534606934,14.95396900177002,0,0,0
326,AT&T Inc.,T,2023-03-15,372.2,Buy,"T demonstrated solid performance, driven cost management expanding presence telecommunications. The company's investment strong demand adds potential upside. Buy recommendation target price 372.2.",2023-03-16,2023-06-15,2023-09-15,2023-12-15,2024-03-15,"(16.390216827392578, 16.390216827392578)","(16.46183204650879, 16.46183204650879)",18.120615005493164,14.634485244750977,16.2158260345459,False,False,False,"{""Performance"": ""positive"", ""Cost Management"": ""positive"", ""Investment"": ""positive"", ""Demand"": ""positive""}",18.120615005493164,13.75387477874756,12.428245544433594,13.484939575195312,14.634485244750977,16.2158260345459,0,0,0
327,AT&T Inc.,T,2023-04-15,109.81,Hold,"Despite promising growth environmental regulations, concerns investment research development suggest hold T. The company's performance telecommunications likely depend well navigates issues. Hold recommendation, target price 109.81.",2023-04-16,2023-07-15,2023-10-15,2024-01-15,2024-04-15,18.093381881713867,18.093381881713867,17.993520736694336,14.368715286254885,16.451250076293945,False,False,False,"{""Environmental Regulations"": ""neutral"", ""Investment Research"": ""negative"", ""Telecommunications Performance"": ""positive"", ""Development Concerns"": ""negative""}",17.993520736694336,13.398479461669922,12.428245544433594,13.484939575195312,14.368715286254885,16.451250076293945,0,0,0
328,AT&T Inc.,T,2023-05-15,320.55,Hold,"T faces uncertainties shift consumer preferences challenges new market opportunities, leading analysts recommend holding now. While long-term prospects telecommunications remain strong, near-term outlook warrants caution. Target price: 320.55.",2023-05-16,2023-08-15,2023-11-15,2024-02-15,2024-05-15,"(15.387999534606934, 15.387999534606934)","(15.00670337677002, 15.00670337677002)",15.387999534606934,14.95396900177002,17.2651309967041,False,False,False,"{""Consumer Preferences"": ""negative"", ""Market Opportunities"": ""positive"", ""Long-term Prospects"": ""positive"", ""Near-term Outlook"": ""negative""}",15.387999534606934,12.428245544433594,12.945703506469728,14.840967178344728,14.95396900177002,17.2651309967041,0,0,0
329,AT&T Inc.,T,2023-06-15,286.03,Sell,"T struggling new market opportunities technological innovation, likely limit growth telecommunications sector. Analysts recommend selling, target price 286.03.",2023-06-16,2023-09-15,2023-12-15,2024-03-15,2024-06-15,"(14.552779197692873, 14.552779197692873)","(14.580013275146484, 14.580013275146484)",14.634485244750977,16.2158260345459,17.2651309967041,False,False,False,"{""Market Opportunities"": ""negative"", ""Technological Innovation"": ""positive"", ""Growth"": ""negative"", ""Telecommunications Sector"": ""negative""}",14.634485244750977,12.428245544433594,13.484939575195312,15.443645477294922,16.2158260345459,17.2651309967041,0,0,0
330,AT&T Inc.,T,2023-07-15,166.83,Hold,"T's performance telecommunications steady, risks surrounding labor shortages cost management make advisable hold now. The target price set 166.83.",2023-07-16,2023-10-15,2024-01-15,2024-04-15,2024-07-15,13.398479461669922,13.398479461669922,14.368715286254885,16.451250076293945,17.2651309967041,False,False,False,"{""Telecom Performance"": ""neutral"", ""Labor Risks"": ""negative"", ""Cost Management"": ""negative""}",14.368715286254885,12.428245544433594,13.484939575195312,15.695573806762695,16.451250076293945,17.2651309967041,0,0,0
331,AT&T Inc.,T,2023-08-15,192.64,Hold,"While T continues show resilience strong demand, impact labor shortages telecommunications could limit upside potential near term. Analysts recommend holding, target price 192.64.",2023-08-16,2023-11-15,2024-02-15,2024-05-15,2024-08-15,"(13.065829277038574, 13.065829277038574)","(13.0288667678833, 13.0288667678833)",14.95396900177002,17.2651309967041,16.857295989990234,False,False,False,"{""Demand"": ""positive"", ""Labor Shortages"": ""negative"", ""Telecommunications"": ""neutral""}",14.95396900177002,12.945703506469728,14.840967178344728,15.651121139526367,17.2651309967041,16.857295989990234,0,0,0
332,AT&T Inc.,T,2023-09-15,203.32,Buy,"T benefiting cost management environmental regulations. This positions company growth, especially strong tailwinds telecommunications. Analysts recommend buy, target price 203.32.",2023-09-16,2023-12-15,2024-03-15,2024-06-15,2024-09-15,"(14.073022842407228, 14.073022842407228)",14.073022842407228,16.2158260345459,17.2651309967041,17.849475860595703,False,False,False,"{""Cost Management"": ""positive"", ""Environmental Regulations"": ""positive"", ""Company Growth"": ""positive"", ""Telecommunications"": ""positive""}",16.2158260345459,13.484939575195312,15.443645477294922,15.651121139526367,17.2651309967041,17.849475860595703,0,0,0
333,AT&T Inc.,T,2023-10-15,273.94,Hold,"T's performance telecommunications steady, risks surrounding growth digital services investment research development make advisable hold now. The target price set 273.94.",2023-10-16,2024-01-15,2024-04-15,2024-07-15,2024-10-15,13.522605895996094,"(13.569690704345703, 13.569690704345703)",16.451250076293945,17.2651309967041,18.62091827392578,False,False,False,"{""Performance"": ""neutral"", ""Risks"": ""negative"", ""Investment"": ""positive"", ""Research Development"": ""positive""}",16.451250076293945,13.484939575195312,15.695573806762695,15.651121139526367,17.2651309967041,18.62091827392578,0,0,0
334,AT&T Inc.,T,2023-11-15,372.83,Hold,"T's performance telecommunications steady, risks surrounding increased competition increased competition make advisable hold now. The target price set 372.83.",2023-11-16,2024-02-15,2024-05-15,2024-08-15,2024-11-15,"(14.840967178344728, 14.840967178344728)","(14.95396900177002, 14.95396900177002)",17.2651309967041,16.857295989990234,19.38115501403809,False,False,False,"{""Performance"": ""neutral"", ""Competition"": ""negative""}",17.2651309967041,14.840967178344728,15.651121139526367,16.653026580810547,16.857295989990234,19.38115501403809,0,0,0
335,AT&T Inc.,T,2023-12-15,191.89,Buy,"T benefiting cost management rising raw material costs. This positions company growth, especially strong tailwinds telecommunications. Analysts recommend buy, target price 191.89.",2023-12-16,2024-03-15,2024-06-15,2024-09-15,2024-12-15,"(15.556648254394531, 15.556648254394531)",15.556648254394531,17.2651309967041,17.849475860595703,21.43478775024414,False,False,False,"{""Cost Management"": ""positive"", ""Company Growth"": ""positive"", ""Telecommunications"": ""positive""}",17.2651309967041,15.443645477294922,15.651121139526367,17.188024520874023,17.849475860595703,21.43478775024414,0,0,0
336,McDonald's Corporation,MCD,2023-01-15,125.21,Sell,"With ongoing issues like supply chain disruptions labor shortages, MCD expected underperform restaurants space. Analysts suggest selling, target price 125.21.",2023-01-16,2023-04-15,2023-07-15,2023-10-15,2024-01-15,258.26031494140625,258.26031494140625,279.2456359863281,289.7983703613281,288.5553283691406,True,True,True,"{""Supply Chain"": ""negative"", ""Labor"": ""negative""}",279.2456359863281,250.3556365966797,273.7648010253906,240.3707427978516,289.7983703613281,288.5553283691406,0,0,0
